代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600519.SH,贵州茅台,2002-03-05,5.5477,5.5506,5.7023,5.5214,5.6279,2218887,85787001,0.0802,1.4458,38.6622,3.1033,2759185000,N/A,9647500000,71500000,0,250000000,29.3871,3.8119,5.9624,6.4512,
600519.SH,贵州茅台,2002-03-06,5.6279,5.6585,5.6994,5.5448,5.5944,1862014,71904848,-0.0335,-0.596,38.6167,2.6042,2742740000,N/A,9590000000,71500000,0,250000000,29.2119,3.7891,5.9269,6.4128,
600519.SH,贵州茅台,2002-03-07,5.5944,5.571,5.6294,5.5491,5.6148,1361602,52163426,0.0204,0.365,38.3103,1.9043,2752750000,N/A,9625000000,71500000,0,250000000,29.3185,3.803,5.9485,6.4362,
600519.SH,贵州茅台,2002-03-08,5.6148,5.6221,5.8014,5.6221,5.7796,3532681,137988821,0.1648,2.9351,39.0607,4.9408,2833545000,N/A,9907500000,71500000,0,250000000,30.179,3.9146,6.1231,6.6251,
600519.SH,贵州茅台,2002-03-11,5.7796,5.7883,5.7883,5.6979,5.7533,1760600,69191402,-0.0263,-0.4542,39.2999,2.4624,2820675000,N/A,9862500000,71500000,0,250000000,30.042,3.8968,6.0953,6.595,
600519.SH,贵州茅台,2002-03-12,5.7533,5.7533,5.7533,5.6148,5.6148,1725185,66875879,-0.1385,-2.4081,38.7645,2.4128,2752750000,N/A,9625000000,71500000,0,250000000,29.3185,3.803,5.9485,6.4362,
600519.SH,贵州茅台,2002-03-13,5.6148,5.5871,5.6585,5.5696,5.5769,779399,29935169,-0.0379,-0.6753,38.408,1.0901,2734160000,N/A,9560000000,71500000,0,250000000,29.1205,3.7773,5.9084,6.3927,
600519.SH,贵州茅台,2002-03-14,5.5769,5.5579,5.6439,5.5491,5.6323,638774,24487493,0.0554,0.9937,38.3351,0.8934,2761330000,N/A,9655000000,71500000,0,250000000,29.4099,3.8148,5.9671,6.4562,
600519.SH,贵州茅台,2002-03-15,5.6323,5.5448,5.6731,5.52,5.5302,1189288,45551718,-0.1021,-1.8125,38.3017,1.6633,2711280000,N/A,9480000000,71500000,0,250000000,28.8768,3.7457,5.8589,6.3392,
600519.SH,贵州茅台,2002-03-18,5.5302,5.5593,5.6585,5.5273,5.5418,607027,23162182,0.0117,0.211,38.1568,0.849,2717000000,N/A,9500000000,71500000,0,250000000,28.9378,3.7536,5.8713,6.3526,
600519.SH,贵州茅台,2002-03-19,5.5418,5.5564,5.6702,5.5448,5.6512,677404,26123110,0.1094,1.9737,38.5636,0.9474,2770625000,N/A,9687500000,71500000,0,250000000,29.5089,3.8277,5.9872,6.478,
600519.SH,贵州茅台,2002-03-20,5.6512,5.6585,5.7606,5.6439,5.6833,1503133,58767953,0.0321,0.5677,39.097,2.1023,2786355000,N/A,9742500000,71500000,0,250000000,29.6764,3.8494,6.0211,6.5147,
600519.SH,贵州茅台,2002-03-21,5.6833,5.7314,5.7694,5.6381,5.676,1503721,58789396,-0.0073,-0.1283,39.0959,2.1031,2782780000,N/A,9730000000,71500000,0,250000000,29.6384,3.8445,6.0134,6.5064,
600519.SH,贵州茅台,2002-03-22,5.676,5.676,5.6877,5.6031,5.6206,797276,30733685,-0.0554,-0.9764,38.5484,1.1151,2755610000,N/A,9635000000,71500000,0,250000000,29.349,3.8069,5.9547,6.4429,
600519.SH,贵州茅台,2002-03-25,5.6206,5.6133,5.6731,5.5856,5.6556,431507,16693141,0.035,0.6227,38.6857,0.6035,2772770000,N/A,9695000000,71500000,0,250000000,29.5318,3.8306,5.9918,6.483,
600519.SH,贵州茅台,2002-03-26,5.6556,5.6439,5.6585,5.5593,5.571,623909,23950585,-0.0846,-1.4956,38.3879,0.8726,2731300000,N/A,9550000000,71500000,0,250000000,29.0901,3.7733,5.9022,6.386,
600519.SH,贵州茅台,2002-03-27,5.571,5.5637,5.6089,5.5287,5.5564,499101,19022433,-0.0146,-0.2618,38.1134,0.698,2724150000,N/A,9525000000,71500000,0,250000000,29.0139,3.7635,5.8867,6.3693,
600519.SH,贵州茅台,2002-03-28,5.5564,5.5433,5.5827,5.5418,5.5433,529157,20150615,-0.0131,-0.2362,38.0806,0.7401,2717715000,N/A,9502500000,71500000,0,250000000,28.9454,3.7546,5.8728,6.3543,
600519.SH,贵州茅台,2002-03-29,5.5433,5.5418,5.5491,5.4106,5.4339,1062547,39865325,-0.1094,-1.9732,37.5186,1.4861,2664090000,N/A,9315000000,71500000,0,250000000,28.3742,3.6805,5.7569,6.2289,
600519.SH,贵州茅台,2002-04-01,5.4339,5.4193,5.5112,5.4135,5.4835,276605,10386559,0.0496,0.9125,37.5501,0.3869,2688400000,N/A,9400000000,71500000,0,250000000,28.6332,3.7141,5.8095,6.2857,
600519.SH,贵州茅台,2002-04-02,5.4835,5.485,5.5068,5.3683,5.3989,732933,27163339,-0.0846,-1.5426,37.0611,1.0251,2646930000,N/A,9255000000,71500000,0,250000000,28.1915,3.6568,5.7199,6.1888,
600519.SH,贵州茅台,2002-04-03,5.3989,5.3989,5.4398,5.3698,5.3931,601945,22255856,-0.0058,-0.108,36.9732,0.8419,2644070000,N/A,9245000000,71500000,0,250000000,28.161,3.6528,5.7137,6.1821,
600519.SH,贵州茅台,2002-04-04,5.3931,5.3916,5.4835,5.3246,5.4806,516143,19068025,0.0875,1.6225,36.9433,0.7219,2686970000,N/A,9395000000,71500000,0,250000000,28.6179,3.7121,5.8064,6.2824,
600519.SH,贵州茅台,2002-04-05,5.4806,5.5098,5.5331,5.4106,5.4368,304685,11402145,-0.0438,-0.7983,37.4227,0.4261,2665520000,N/A,9320000000,71500000,0,250000000,28.3895,3.6825,5.76,6.2322,
600519.SH,贵州茅台,2002-04-08,5.4368,5.4398,5.4543,5.3887,5.396,230046,8539346,-0.0408,-0.7511,37.1202,0.3217,2645500000,N/A,9250000000,71500000,0,250000000,28.1762,3.6548,5.7168,6.1854,
600519.SH,贵州茅台,2002-04-09,5.396,5.396,5.4689,5.3785,5.4587,329157,12257478,0.0627,1.1622,37.239,0.4604,2676245000,N/A,9357500000,71500000,0,250000000,28.5037,3.6973,5.7832,6.2573,
600519.SH,贵州茅台,2002-04-10,5.4587,5.4587,5.5083,5.4252,5.466,342383,12828309,0.0073,0.1336,37.4677,0.4789,2679820000,N/A,9370000000,71500000,0,250000000,28.5418,3.7022,5.7909,6.2657,
600519.SH,贵州茅台,2002-04-11,5.466,5.4675,5.5243,5.4558,5.4675,679799,25576043,0.0015,0.0267,37.6229,0.9508,2680535000,N/A,9372500000,71500000,0,250000000,28.5494,3.7032,5.7925,6.2673,
600519.SH,贵州茅台,2002-04-12,5.4675,5.4864,5.5739,5.4718,5.5418,451928,17168808,0.0744,1.3604,37.9901,0.6321,2717000000,N/A,9500000000,71500000,0,250000000,28.9378,3.7536,5.8713,6.3526,
600519.SH,贵州茅台,2002-04-15,5.5418,5.6089,5.6148,5.4835,5.5258,292594,11085699,-0.016,-0.2895,37.8876,0.4092,2709135000,N/A,9472500000,71500000,0,250000000,28.854,3.7427,5.8543,6.3342,
600519.SH,贵州茅台,2002-04-16,5.5258,5.5243,5.5856,5.5243,5.5798,603615,23013458,0.054,0.9765,38.1261,0.8442,2735590000,N/A,9565000000,71500000,0,250000000,29.1358,3.7793,5.9114,6.3961,
600519.SH,贵州茅台,2002-04-17,5.5798,5.6148,5.6148,5.3741,5.3931,1321928,48993045,-0.1867,-3.3455,37.0618,1.8489,2644070000,N/A,9245000000,71500000,0,250000000,28.161,3.6528,5.7137,6.1821,
600519.SH,贵州茅台,2002-04-18,5.3931,5.396,5.4237,5.3056,5.307,853815,31299469,-0.086,-1.5955,36.6584,1.1941,2601885000,N/A,9097500000,71500000,0,250000000,27.7117,3.5945,5.6225,6.0834,
600519.SH,贵州茅台,2002-04-19,5.307,5.307,5.3158,5.2341,5.2823,885432,31912486,-0.0248,-0.4672,36.0417,1.2384,2589730000,N/A,9055000000,71500000,0,250000000,27.5823,3.5778,5.5963,6.055,
600519.SH,贵州茅台,2002-04-22,5.2823,5.2502,5.3085,5.2356,5.2779,411365,14831735,-0.0044,-0.0828,36.0549,0.5753,2587585000,N/A,9047500000,71500000,0,250000000,27.5594,3.5748,5.5916,6.05,
600519.SH,贵州茅台,2002-04-23,5.2779,5.2779,5.2779,5.1787,5.1802,408822,14622595,-0.0977,-1.8513,35.7676,0.5718,2539680000,N/A,8880000000,71500000,0,250000000,27.0492,3.5086,5.4881,5.938,
600519.SH,贵州茅台,2002-04-24,5.1802,5.1773,5.2327,5.1277,5.1393,505088,17876338,-0.0408,-0.7883,35.3925,0.7064,2519660000,N/A,8810000000,71500000,0,250000000,26.836,3.481,5.4448,5.8912,
600519.SH,贵州茅台,2002-04-25,5.1393,5.1189,5.2035,5.1189,5.1787,259676,9206508,0.0394,0.7662,35.4538,0.3632,2538965000,N/A,8877500000,71500000,0,250000000,27.0416,3.5076,5.4866,5.9363,
600519.SH,贵州茅台,2002-04-26,5.1787,5.1773,5.2618,5.1627,5.2531,238123,8537641,0.0744,1.4362,35.8539,0.333,2575430000,N/A,9005000000,71500000,0,250000000,27.43,3.558,5.5654,6.0216,
600519.SH,贵州茅台,2002-04-29,5.2531,5.2793,5.396,5.2793,5.3012,466521,17015082,0.0481,0.9162,36.4723,0.6525,2599025000,N/A,9087500000,71500000,0,250000000,27.6813,3.5906,5.6163,6.0768,
600519.SH,贵州茅台,2002-04-30,5.3012,5.3202,5.3377,5.2429,5.2793,597847,21592851,-0.0219,-0.4127,36.1177,0.8361,2588300000,N/A,9050000000,71500000,0,250000000,27.567,3.5758,5.5932,6.0517,
600519.SH,贵州茅台,2002-05-08,5.2793,5.2954,5.3231,5.2531,5.2866,170049,6152534,0.0073,0.1381,36.1809,0.2378,2591875000,N/A,9062500000,71500000,0,250000000,27.6051,3.5807,5.6009,6.06,
600519.SH,贵州茅台,2002-05-09,5.2866,5.2502,5.3158,5.2502,5.2545,171221,6186437,-0.0321,-0.6069,36.1313,0.2395,2576145000,N/A,9007500000,71500000,0,250000000,27.4376,3.559,5.5669,6.0233,
600519.SH,贵州茅台,2002-05-10,5.2545,5.2575,5.2691,5.1991,5.2006,268850,9625820,-0.054,-1.0269,35.8037,0.376,2549690000,N/A,8915000000,71500000,0,250000000,27.1558,3.5224,5.5097,5.9614,
600519.SH,贵州茅台,2002-05-13,5.2006,5.1875,5.2064,5.1598,5.1627,283074,10033864,-0.0379,-0.7291,35.4461,0.3959,2531100000,N/A,8850000000,71500000,0,250000000,26.9578,3.4968,5.4696,5.9179,
600519.SH,贵州茅台,2002-05-14,5.1627,5.1627,5.3202,5.135,5.1743,507003,18159637,0.0117,0.226,35.8176,0.7091,2536820000,N/A,8870000000,71500000,0,250000000,27.0187,3.5047,5.4819,5.9313,
600519.SH,贵州茅台,2002-05-15,5.1743,5.2035,5.205,5.1335,5.1539,224430,7948908,-0.0204,-0.3946,35.4182,0.3139,2526810000,N/A,8835000000,71500000,0,250000000,26.9121,3.4908,5.4603,5.9079,
600519.SH,贵州茅台,2002-05-16,5.1539,5.1408,5.1568,5.0912,5.0985,554983,19465458,-0.0554,-1.0753,35.074,0.7762,2499640000,N/A,8740000000,71500000,0,250000000,26.6227,3.4533,5.4016,5.8444,
600519.SH,贵州茅台,2002-05-17,5.0985,5.0883,5.1904,5.0679,5.1102,385968,13508333,0.0117,0.2288,34.9986,0.5398,2505360000,N/A,8760000000,71500000,0,250000000,26.6837,3.4612,5.4139,5.8578,
600519.SH,贵州茅台,2002-05-20,5.1102,5.1029,5.1029,5.0314,5.0329,335369,11623861,-0.0773,-1.5126,34.6599,0.469,2467465000,N/A,8627500000,71500000,0,250000000,26.2801,3.4088,5.332,5.7692,
600519.SH,贵州茅台,2002-05-21,5.0329,5.1831,5.1831,5.0898,5.1087,570700,20081800,0.0758,1.5068,35.188,0.7982,2504645000,N/A,8757500000,71500000,0,250000000,26.6761,3.4602,5.4124,5.8561,
600519.SH,贵州茅台,2002-05-22,5.1087,5.1189,5.1743,5.097,5.1073,297406,10442708,-0.0015,-0.0285,35.1126,0.416,2503930000,N/A,8755000000,71500000,0,250000000,26.6684,3.4592,5.4108,5.8544,
600519.SH,贵州茅台,2002-05-23,5.1073,5.2327,5.2327,5.1189,5.1335,161990,5705093,0.0263,0.514,35.2188,0.2266,2516800000,N/A,8800000000,71500000,0,250000000,26.8055,3.477,5.4387,5.8845,
600519.SH,贵州茅台,2002-05-24,5.1335,5.1058,5.1335,5.0577,5.0883,240735,8401313,-0.0452,-0.8807,34.8986,0.3367,2494635000,N/A,8722500000,71500000,0,250000000,26.5694,3.4464,5.3908,5.8327,
600519.SH,贵州茅台,2002-05-27,5.0883,5.1043,5.1539,5.0883,5.1204,165326,5801250,0.0321,0.6306,35.0898,0.2312,2510365000,N/A,8777500000,71500000,0,250000000,26.737,3.4681,5.4248,5.8695,
600519.SH,贵州茅台,2002-05-28,5.1204,5.1335,5.1845,5.1189,5.1277,261490,9258306,0.0073,0.1424,35.406,0.3657,2513940000,N/A,8790000000,71500000,0,250000000,26.775,3.4731,5.4325,5.8778,
600519.SH,贵州茅台,2002-05-29,5.1277,5.135,5.1598,5.0547,5.0708,268474,9340641,-0.0569,-1.1092,34.7916,0.3755,2486055000,N/A,8692500000,71500000,0,250000000,26.4781,3.4345,5.3722,5.8126,
600519.SH,贵州茅台,2002-05-30,5.0708,5.0868,5.1131,5.046,5.0839,196225,6813508,0.0131,0.2588,34.7229,0.2744,2492490000,N/A,8715000000,71500000,0,250000000,26.5466,3.4434,5.3861,5.8277,
600519.SH,贵州茅台,2002-05-31,5.0839,5.1043,5.1277,5.0752,5.097,180610,6326360,0.0131,0.2582,35.0277,0.2526,2498925000,N/A,8737500000,71500000,0,250000000,26.6151,3.4523,5.4,5.8427,
600519.SH,贵州茅台,2002-06-03,5.097,5.0898,5.1058,5.0329,5.0941,229022,7966689,-0.0029,-0.0572,34.7857,0.3203,2497495000,N/A,8732500000,71500000,0,250000000,26.5999,3.4503,5.3969,5.8394,
600519.SH,贵州茅台,2002-06-04,5.0941,5.0898,5.1043,4.9585,5.0314,197600,6831604,-0.0627,-1.231,34.5729,0.2764,2466750000,N/A,8625000000,71500000,0,250000000,26.2724,3.4079,5.3305,5.7675,
600519.SH,贵州茅台,2002-06-05,5.0314,5.0314,5.0314,4.9731,5.0095,222475,7636262,-0.0219,-0.4348,34.3241,0.3112,2456025000,N/A,8587500000,71500000,0,250000000,26.1582,3.393,5.3073,5.7424,
600519.SH,贵州茅台,2002-06-06,5.0095,5.0139,5.1729,4.9731,5.1029,575740,19928860,0.0933,1.8632,34.6143,0.8052,2501785000,N/A,8747500000,71500000,0,250000000,26.6456,3.4563,5.4062,5.8494,
600519.SH,贵州茅台,2002-06-07,5.1029,5.0752,5.1277,5.0475,5.0927,362216,12686067,-0.0102,-0.2001,35.0235,0.5066,2496780000,N/A,8730000000,71500000,0,250000000,26.5923,3.4493,5.3954,5.8377,
600519.SH,贵州茅台,2002-06-10,5.0927,5.1043,5.1116,5.0329,5.0518,183253,6371263,-0.0408,-0.8018,34.7676,0.2563,2476760000,N/A,8660000000,71500000,0,250000000,26.3791,3.4217,5.3521,5.7909,
600519.SH,贵州茅台,2002-06-11,5.0518,5.0679,5.1073,5.0533,5.0781,153920,5368576,0.0263,0.5196,34.879,0.2153,2489630000,N/A,8705000000,71500000,0,250000000,26.5161,3.4395,5.3799,5.821,
600519.SH,贵州茅台,2002-06-12,5.0781,5.0752,5.1218,5.0387,5.1204,208220,7240715,0.0423,0.8329,34.7743,0.2912,2510365000,N/A,8777500000,71500000,0,250000000,26.737,3.4681,5.4248,5.8695,
600519.SH,贵州茅台,2002-06-13,5.1204,5.1189,5.1481,5.0868,5.0898,162300,5701623,-0.0306,-0.5981,35.1301,0.227,2495350000,N/A,8725000000,71500000,0,250000000,26.5771,3.4474,5.3923,5.8344,
600519.SH,贵州茅台,2002-06-14,5.0898,5.0898,5.1335,5.046,5.0533,94711,3289645,-0.0365,-0.7163,34.7335,0.1325,2477475000,N/A,8662500000,71500000,0,250000000,26.3867,3.4227,5.3537,5.7926,
600519.SH,贵州茅台,2002-06-17,5.0533,5.0387,5.0547,5.0022,5.0533,135810,4678657,0,0,34.45,0.1899,2477475000,N/A,8662500000,71500000,0,250000000,26.3867,3.4227,5.3537,5.7926,
600519.SH,贵州茅台,2002-06-18,5.0533,5.0606,5.116,5.0591,5.1,163699,5721280,0.0467,0.9235,34.95,0.2289,2500355000,N/A,8742500000,71500000,0,250000000,26.6304,3.4543,5.4031,5.8461,
600519.SH,贵州茅台,2002-06-19,5.1,5.0898,5.1043,5.0606,5.065,83350,2900266,-0.035,-0.6863,34.7962,0.1166,2483195000,N/A,8682500000,71500000,0,250000000,26.4476,3.4306,5.366,5.8059,
600519.SH,贵州茅台,2002-06-20,5.065,5.1014,5.1116,5.0693,5.0868,131920,4609083,0.0219,0.4319,34.9385,0.1845,2493920000,N/A,8720000000,71500000,0,250000000,26.5618,3.4454,5.3892,5.831,
600519.SH,贵州茅台,2002-06-21,5.0868,5.1043,5.2064,5.0868,5.1758,426651,15107102,0.089,1.7489,35.4086,0.5967,2537535000,N/A,8872500000,71500000,0,250000000,27.0264,3.5056,5.4835,5.933,
600519.SH,贵州茅台,2002-06-24,5.1758,5.6935,5.6935,5.396,5.5681,6125441,234474989,0.3923,7.5796,38.2789,8.5671,2729870000,N/A,9545000000,71500000,0,250000000,29.0748,3.7714,5.8991,6.3827,
600519.SH,贵州茅台,2002-06-25,5.5681,5.5681,5.5681,5.5681,5.5681,N/A,N/A,0,0,N/A,N/A,2729870000,N/A,9545000000,71500000,0,250000000,29.0748,3.7714,5.8991,6.3827,
600519.SH,贵州茅台,2002-06-26,5.5681,5.4368,5.4543,5.3318,5.3741,1542300,56971879,-0.194,-3.4835,36.9396,2.1571,2634775000,N/A,9212500000,71500000,0,250000000,28.062,3.64,5.6936,6.1603,
600519.SH,贵州茅台,2002-06-27,5.3741,5.3814,5.4223,5.3377,5.3639,558178,20574559,-0.0102,-0.19,36.8602,0.7807,2629770000,N/A,9195000000,71500000,0,250000000,28.0087,3.6331,5.6828,6.1486,
600519.SH,贵州茅台,2002-06-28,5.3639,5.3523,5.4514,5.3523,5.4004,1076373,39735942,0.0365,0.6797,36.9165,1.5054,2647645000,N/A,9257500000,71500000,0,250000000,28.1991,3.6578,5.7214,6.1904,
600519.SH,贵州茅台,2002-07-01,5.4004,5.4077,5.4675,5.3639,5.3668,432000,16032014,-0.0335,-0.6211,37.1111,0.6042,2631200000,N/A,9200000000,71500000,0,250000000,28.0239,3.635,5.6859,6.152,
600519.SH,贵州茅台,2002-07-02,5.3668,5.3668,5.3668,5.3348,5.3596,393507,14439880,-0.0073,-0.1359,36.6954,0.5504,2627625000,N/A,9187500000,71500000,0,250000000,27.9859,3.6301,5.6781,6.1436,
600519.SH,贵州茅台,2002-07-03,5.3596,5.3596,5.3741,5.3231,5.3464,533312,19520104,-0.0131,-0.2449,36.6017,0.7459,2621190000,N/A,9165000000,71500000,0,250000000,27.9173,3.6212,5.6642,6.1286,
600519.SH,贵州茅台,2002-07-04,5.3464,5.3493,5.3523,5.2502,5.2604,666987,24199148,-0.086,-1.6094,36.2813,0.9328,2579005000,N/A,9017500000,71500000,0,250000000,27.468,3.5629,5.5731,6.0299,
600519.SH,贵州茅台,2002-07-05,5.2604,5.2589,5.2764,5.2502,5.2735,681567,24596151,0.0131,0.2495,36.0876,0.9532,2585440000,N/A,9040000000,71500000,0,250000000,27.5366,3.5718,5.587,6.045,
600519.SH,贵州茅台,2002-07-08,5.2735,5.2764,5.3173,5.2648,5.275,319272,11563090,0.0015,0.0277,36.2171,0.4465,2586155000,N/A,9042500000,71500000,0,250000000,27.5442,3.5728,5.5885,6.0467,
600519.SH,贵州茅台,2002-07-09,5.275,5.2764,5.2852,5.2545,5.2677,352323,12721871,-0.0073,-0.1382,36.1085,0.4928,2582580000,N/A,9030000000,71500000,0,250000000,27.5061,3.5679,5.5808,6.0383,
600519.SH,贵州茅台,2002-07-10,5.2677,5.2677,5.2852,5.1991,5.2093,462279,16561215,-0.0583,-1.1074,35.8252,0.6465,2553980000,N/A,8930000000,71500000,0,250000000,27.2015,3.5284,5.519,5.9714,
600519.SH,贵州茅台,2002-07-11,5.2093,5.1962,5.2866,5.1962,5.24,235761,8471292,0.0306,0.5879,35.9317,0.3297,2568995000,N/A,8982500000,71500000,0,250000000,27.3614,3.5491,5.5514,6.0065,
600519.SH,贵州茅台,2002-07-12,5.24,5.2487,5.2764,5.221,5.2545,158849,5724883,0.0146,0.2783,36.0398,0.2222,2576145000,N/A,9007500000,71500000,0,250000000,27.4376,3.559,5.5669,6.0233,
600519.SH,贵州茅台,2002-07-15,5.2545,5.2516,5.2735,5.2356,5.237,130858,4708941,-0.0175,-0.3331,35.9851,0.183,2567565000,N/A,8977500000,71500000,0,250000000,27.3462,3.5471,5.5484,6.0032,
600519.SH,贵州茅台,2002-07-16,5.237,5.2035,5.2691,5.2035,5.2356,231649,8339593,-0.0015,-0.0278,36.001,0.324,2566850000,N/A,8975000000,71500000,0,250000000,27.3386,3.5461,5.5468,6.0015,
600519.SH,贵州茅台,2002-07-17,5.2356,5.2429,5.2502,5.1991,5.2356,134219,4803760,0,0,35.7905,0.1877,2566850000,N/A,8975000000,71500000,0,250000000,27.3386,3.5461,5.5468,6.0015,
600519.SH,贵州茅台,2002-07-18,5.2356,5.2575,5.3216,5.2502,5.2852,589389,21394400,0.0496,0.9471,36.2993,0.8243,2591160000,N/A,9060000000,71500000,0,250000000,27.5975,3.5797,5.5993,6.0584,
600519.SH,贵州茅台,2002-07-19,5.2852,5.3041,5.3173,5.2881,5.307,251689,9151205,0.0219,0.4139,36.3592,0.352,2601885000,N/A,9097500000,71500000,0,250000000,27.7117,3.5945,5.6225,6.0834,
600519.SH,贵州茅台,2002-07-22,5.307,5.3493,5.3523,5.2983,5.3085,610357,22267992,0.0015,0.0275,36.4836,0.8536,2602600000,N/A,9100000000,71500000,0,250000000,27.7193,3.5955,5.6241,6.0851,
600519.SH,贵州茅台,2002-07-23,5.3085,5.3158,5.3158,5.2516,5.2866,290158,10500988,-0.0219,-0.4121,36.1906,0.4058,2591875000,N/A,9062500000,71500000,0,250000000,27.6051,3.5807,5.6009,6.06,
600519.SH,贵州茅台,2002-07-24,5.2866,5.2939,5.3216,5.2648,5.3085,466387,16952456,0.0219,0.4138,36.3485,0.6523,2602600000,N/A,9100000000,71500000,0,250000000,27.7193,3.5955,5.6241,6.0851,
600519.SH,贵州茅台,2002-07-25,5.3085,5.3183,5.3509,5.2368,5.2694,170042,5497155,-0.0391,-0.7373,32.3282,0.2162,2541181500,N/A,8885250000,78650000,0,275000000,27.0652,3.5107,5.4913,5.9415,
600519.SH,贵州茅台,2002-07-26,5.2694,5.3004,5.3004,5.2302,5.24,155824,5017641,-0.0294,-0.5571,32.2007,0.1981,2527024500,N/A,8835750000,78650000,0,275000000,26.9144,3.4911,5.4608,5.9084,
600519.SH,贵州茅台,2002-07-29,5.24,5.2514,5.2645,5.1503,5.1683,255748,8122111,-0.0718,-1.3694,31.7583,0.3252,2492418500,N/A,8714750000,78650000,0,275000000,26.5458,3.4433,5.386,5.8275,
600519.SH,贵州茅台,2002-07-30,5.1683,5.1666,5.178,5.134,5.1405,344596,10878707,-0.0277,-0.5364,31.5695,0.4381,2479048000,N/A,8668000000,78650000,0,275000000,26.4034,3.4248,5.3571,5.7962,
600519.SH,贵州茅台,2002-07-31,5.1405,5.1405,5.1699,5.0965,5.1079,257985,8116149,-0.0326,-0.6345,31.4598,0.328,2463318000,N/A,8613000000,78650000,0,275000000,26.2359,3.4031,5.3231,5.7595,
600519.SH,贵州茅台,2002-08-01,5.1079,5.1014,5.1356,5.0802,5.0949,200089,6261720,-0.013,-0.2554,31.2947,0.2544,2457026000,N/A,8591000000,78650000,0,275000000,26.1689,3.3944,5.3095,5.7447,
600519.SH,贵州茅台,2002-08-02,5.0949,5.1047,5.1829,5.0639,5.1259,125388,3927364,0.031,0.6082,31.3217,0.1594,2471969500,N/A,8643250000,78650000,0,275000000,26.328,3.4151,5.3418,5.7797,
600519.SH,贵州茅台,2002-08-05,5.1259,5.1275,5.1373,5.0965,5.1079,107812,3381678,-0.0179,-0.35,31.3664,0.1371,2463318000,N/A,8613000000,78650000,0,275000000,26.2359,3.4031,5.3231,5.7595,
600519.SH,贵州茅台,2002-08-06,5.1079,5.1079,5.1503,5.0916,5.1242,209237,6575058,0.0163,0.3193,31.424,0.266,2471183000,N/A,8640500000,78650000,0,275000000,26.3197,3.414,5.3401,5.7778,
600519.SH,贵州茅台,2002-08-07,5.1242,5.1259,5.1373,5.1128,5.1242,135579,4259610,0,0,31.4179,0.1724,2471183000,N/A,8640500000,78650000,0,275000000,26.3197,3.414,5.3401,5.7778,
600519.SH,贵州茅台,2002-08-08,5.1242,5.1242,5.1487,5.0883,5.103,126460,3969885,-0.0212,-0.4137,31.3924,0.1608,2460958500,N/A,8604750000,78650000,0,275000000,26.2108,3.3999,5.318,5.7539,
600519.SH,贵州茅台,2002-08-09,5.103,5.09,5.1128,5.0459,5.0525,249020,7741685,-0.0506,-0.9907,31.0886,0.3166,2436577000,N/A,8519500000,78650000,0,275000000,25.9511,3.3662,5.2653,5.6969,
600519.SH,贵州茅台,2002-08-12,5.0525,5.0231,5.0362,4.9905,4.9905,225050,6900600,-0.062,-1.2266,30.6625,0.2861,2406690000,N/A,8415000000,78650000,0,275000000,25.6328,3.3249,5.2007,5.6271,
600519.SH,贵州茅台,2002-08-13,4.9905,5.0068,5.0068,4.9579,4.9905,170413,5204223,0,0,30.5389,0.2167,2406690000,N/A,8415000000,78650000,0,275000000,25.6328,3.3249,5.2007,5.6271,
600519.SH,贵州茅台,2002-08-14,4.9905,5.0525,5.0525,4.9905,5.0525,247246,7621220,0.062,1.2418,30.8244,0.3144,2436577000,N/A,8519500000,78650000,0,275000000,25.9511,3.3662,5.2653,5.6969,
600519.SH,贵州茅台,2002-08-15,5.0525,5.0525,5.0525,5.015,5.0166,125955,3886298,-0.0359,-0.7101,30.8547,0.1601,2419274000,N/A,8459000000,78650000,0,275000000,25.7668,3.3423,5.2279,5.6565,
600519.SH,贵州茅台,2002-08-16,5.0166,4.9742,5.0345,4.9416,5.0231,224098,6857222,0.0065,0.13,30.5992,0.2849,2422420000,N/A,8470000000,78650000,0,275000000,25.8003,3.3466,5.2347,5.6638,
600519.SH,贵州茅台,2002-08-19,5.0231,5.0215,5.0394,4.9921,5.0003,110896,3407937,-0.0228,-0.4545,30.7309,0.141,2411409000,N/A,8431500000,78650000,0,275000000,25.683,3.3314,5.2109,5.6381,
600519.SH,贵州茅台,2002-08-20,5.0003,4.9889,5.0541,4.9889,5.0394,237211,7316845,0.0391,0.7828,30.8453,0.3016,2430285000,N/A,8497500000,78650000,0,275000000,25.8841,3.3575,5.2517,5.6822,
